boswell 31 0.05464577200373706
gentleman 31 0.05464577200373706
near 31 0.05464577200373706
through 31 0.05464577200373706
necessary 31 0.05464577200373706
greater 31 0.05464577200373706
thought 31 0.05464577200373706
sir 31 0.05464577200373706
how 30 0.052883005164906835
give 30 0.052883005164906835
name 30 0.052883005164906835
good 30 0.052883005164906835
went 30 0.052883005164906835
mull 30 0.052883005164906835
danger 29 0.05112023832607661
appearance 29 0.05112023832607661
parts 29 0.05112023832607661
castle 29 0.05112023832607661
knowledge 29 0.05112023832607661
both 29 0.05112023832607661
macleod 29 0.05112023832607661
rock 28 0.04935747148724638
built 28 0.04935747148724638
young 28 0.04935747148724638
nation 28 0.04935747148724638
miles 28 0.04935747148724638
suppose 28 0.04935747148724638
raasay 28 0.04935747148724638
hebrides 27 0.04759470464841615
different 27 0.04759470464841615
next 27 0.04759470464841615
while 27 0.04759470464841615
houses 27 0.04759470464841615
used 27 0.04759470464841615
longer 27 0.04759470464841615
labour 26 0.04583193780958592
given 26 0.04583193780958592
mind 26 0.04583193780958592
high 26 0.04583193780958592
soon 26 0.04583193780958592
highland 26 0.04583193780958592
highlanders 26 0.04583193780958592
clan 26 0.04583193780958592
journey 25 0.044069170970755696
within 25 0.044069170970755696
england 25 0.044069170970755696
raised 25 0.044069170970755696
three 25 0.044069170970755696
read 25 0.044069170970755696
up 25 0.044069170970755696
except 25 0.044069170970755696
hand 25 0.044069170970755696
mountains 25 0.044069170970755696
together 25 0.044069170970755696
conversation 24 0.04230640413192547
passed 24 0.04230640413192547
afford 24 0.04230640413192547
dignity 24 0.04230640413192547
expected 24 0.04230640413192547
family 24 0.04230640413192547
live 24 0.04230640413192547
macdonald 24 0.04230640413192547
manners 23 0.04054363729309524
each 23 0.04054363729309524
easy 23 0.04054363729309524
taken 23 0.04054363729309524
lately 23 0.04054363729309524
times 23 0.04054363729309524
lived 23 0.04054363729309524
number 23 0.04054363729309524
sufficient 22 0.038780870454265017
distance 22 0.038780870454265017
pleasure 22 0.038780870454265017
see 22 0.038780870454265017
seldom 22 0.038780870454265017
continued 22 0.038780870454265017
out 22 0.038780870454265017
again 22 0.038780870454265017
almost 22 0.038780870454265017
true 22 0.038780870454265017
rocks 22 0.038780870454265017
half 22 0.038780870454265017
several 22 0.038780870454265017
brought 22 0.038780870454265017
boat 22 0.038780870454265017
allan 22 0.038780870454265017
curiosity 21 0.03701810361543479
cows 21 0.03701810361543479
kind 21 0.03701810361543479
large 21 0.03701810361543479
ago 21 0.03701810361543479
kept 21 0.03701810361543479
down 21 0.03701810361543479
chiefs 21 0.03701810361543479
enough 20 0.03525533677660456
covered 20 0.03525533677660456
indeed 20 0.03525533677660456
morning 20 0.03525533677660456
violence 20 0.03525533677660456
attention 20 0.03525533677660456
ourselves 20 0.03525533677660456
second 20 0.03525533677660456
isle 20 0.03525533677660456
coast 19 0.03349256993777433
lost 19 0.03349256993777433
difficulty 19 0.03349256993777433
broken 19 0.03349256993777433
college 19 0.03349256993777433
since 19 0.03349256993777433
least 19 0.03349256993777433
right 19 0.03349256993777433
company 19 0.03349256993777433
whatever 19 0.03349256993777433
regions 19 0.03349256993777433
form 19 0.03349256993777433
rest 19 0.03349256993777433
eye 19 0.03349256993777433
ages 19 0.03349256993777433
take 19 0.03349256993777433
lady 19 0.03349256993777433
narrow 19 0.03349256993777433
let 19 0.03349256993777433
content 19 0.03349256993777433
work 19 0.03349256993777433
days 19 0.03349256993777433
room 19 0.03349256993777433
rent 19 0.03349256993777433
tenants 19 0.03349256993777433
year 18 0.031729803098944104
earth 18 0.031729803098944104
degree 18 0.031729803098944104
formerly 18 0.031729803098944104
elegance 18 0.031729803098944104
suffered 18 0.031729803098944104
full 18 0.031729803098944104
four 18 0.031729803098944104
world 18 0.031729803098944104
equal 18 0.031729803098944104
extent 18 0.031729803098944104
night 18 0.031729803098944104
horses 18 0.031729803098944104
aberdeen 18 0.031729803098944104
formed 18 0.031729803098944104
supplied 18 0.031729803098944104
against 18 0.031729803098944104
trees 18 0.031729803098944104
hope 18 0.031729803098944104
minister 18 0.031729803098944104
learned 18 0.031729803098944104
ignorance 18 0.031729803098944104
home 18 0.031729803098944104
passage 18 0.031729803098944104
fort 17 0.029967036260113877
care 17 0.029967036260113877
wall 17 0.029967036260113877
standing 17 0.029967036260113877
practice 17 0.029967036260113877
road 17 0.029967036260113877
naked 17 0.029967036260113877
distant 17 0.029967036260113877
particular 17 0.029967036260113877
ladies 17 0.029967036260113877
original 17 0.029967036260113877
convenience 17 0.029967036260113877
wind 17 0.029967036260113877
effect 17 0.029967036260113877
does 17 0.029967036260113877
earse 17 0.029967036260113877
shew 16 0.028204269421283644
walls 16 0.028204269421283644
thoughts 16 0.028204269421283644
landed 16 0.028204269421283644
commerce 16 0.028204269421283644
stranger 16 0.028204269421283644
st 16 0.028204269421283644
middle 16 0.028204269421283644
chapel 16 0.028204269421283644
something 16 0.028204269421283644
wealth 16 0.028204269421283644
learning 16 0.028204269421283644
pounds 16 0.028204269421283644
distinguished 16 0.028204269421283644
things 16 0.028204269421283644
sight 16 0.028204269421283644
account 16 0.028204269421283644
travelled 16 0.028204269421283644
certain 16 0.028204269421283644
generally 16 0.028204269421283644
beyond 16 0.028204269421283644
why 16 0.028204269421283644
five 16 0.028204269421283644
table 16 0.028204269421283644
considerable 16 0.028204269421283644
likewise 16 0.028204269421283644
pay 16 0.028204269421283644
arms 16 0.028204269421283644
enemies 16 0.028204269421283644
hands 16 0.028204269421283644
heath 16 0.028204269421283644
feet 16 0.028204269421283644
lands 16 0.028204269421283644
fire 16 0.028204269421283644
weather 16 0.028204269421283644
hills 16 0.028204269421283644
sheep 16 0.028204269421283644
inch 15 0.026441502582453418
stay 15 0.026441502582453418
price 15 0.026441502582453418
rough 15 0.026441502582453418
late 15 0.026441502582453418
remains 15 0.026441502582453418
change 15 0.026441502582453418
religion 15 0.026441502582453418
gradually 15 0.026441502582453418
gives 15 0.026441502582453418
lord 15 0.026441502582453418
character 15 0.026441502582453418
say 15 0.026441502582453418
inhabited 15 0.026441502582453418
age 15 0.026441502582453418
proportion 15 0.026441502582453418
end 15 0.026441502582453418
value 15 0.026441502582453418
black 15 0.026441502582453418
numerous 15 0.026441502582453418
honour 15 0.026441502582453418
seat 15 0.026441502582453418
round 15 0.026441502582453418
leave 15 0.026441502582453418
above 15 0.026441502582453418
numbers 15 0.026441502582453418
took 15 0.026441502582453418
six 15 0.026441502582453418
strong 15 0.026441502582453418
winter 15 0.026441502582453418
families 15 0.026441502582453418
ruins 14 0.02467873574362319
even 14 0.02467873574362319
education 14 0.02467873574362319
naturally 14 0.02467873574362319
desire 14 0.02467873574362319
paid 14 0.02467873574362319
church 14 0.02467873574362319
force 14 0.02467873574362319
square 14 0.02467873574362319
grow 14 0.02467873574362319
twenty 14 0.02467873574362319
pleasing 14 0.02467873574362319
gave 14 0.02467873574362319
race 14 0.02467873574362319
art 14 0.02467873574362319
human 14 0.02467873574362319
thirty 14 0.02467873574362319
natural 14 0.02467873574362319
military 14 0.02467873574362319
dry 14 0.02467873574362319
inverness 14 0.02467873574362319
hill 14 0.02467873574362319
gentlemen 14 0.02467873574362319
none 14 0.02467873574362319
milk 14 0.02467873574362319
father 14 0.02467873574362319
clans 14 0.02467873574362319
dunvegan 14 0.02467873574362319
tenant 14 0.02467873574362319
city 13 0.02291596890479296
wholly 13 0.02291596890479296
grass 13 0.02291596890479296
former 13 0.02291596890479296
wants 13 0.02291596890479296
horse 13 0.02291596890479296
entertained 13 0.02291596890479296
hospitality 13 0.02291596890479296
stands 13 0.02291596890479296
opinion 13 0.02291596890479296
elegant 13 0.02291596890479296
books 13 0.02291596890479296
lower 13 0.02291596890479296
ten 13 0.02291596890479296
began 13 0.02291596890479296
extensive 13 0.02291596890479296
unknown 13 0.02291596890479296
set 13 0.02291596890479296
nature 13 0.02291596890479296
mile 13 0.02291596890479296
degrees 13 0.02291596890479296
ministers 13 0.02291596890479296
obtained 13 0.02291596890479296
leisure 13 0.02291596890479296
rich 13 0.02291596890479296
nations 13 0.02291596890479296
churches 13 0.02291596890479296
stock 13 0.02291596890479296
sent 13 0.02291596890479296
go 13 0.02291596890479296
pass 13 0.02291596890479296
domestick 13 0.02291596890479296
back 13 0.02291596890479296
head 13 0.02291596890479296
goats 13 0.02291596890479296
hut 13 0.02291596890479296
corn 13 0.02291596890479296
produce 13 0.02291596890479296
ignorant 13 0.02291596890479296
law 13 0.02291596890479296
highlander 13 0.02291596890479296
visit 12 0.021153202065962735
visited 12 0.021153202065962735
king 12 0.021153202065962735
claim 12 0.021153202065962735
kindness 12 0.021153202065962735
history 12 0.021153202065962735
carried 12 0.021153202065962735
poor 12 0.021153202065962735
ancestors 12 0.021153202065962735
woman 12 0.021153202065962735
timber 12 0.021153202065962735
equally 12 0.021153202065962735
supply 12 0.021153202065962735
scots 12 0.021153202065962735
wood 12 0.021153202065962735
entrance 12 0.021153202065962735
inn 12 0.021153202065962735
received 12 0.021153202065962735
afterwards 12 0.021153202065962735
written 12 0.021153202065962735
speak 12 0.021153202065962735
difficult 12 0.021153202065962735
sold 12 0.021153202065962735
am 12 0.021153202065962735
seem 12 0.021153202065962735
fall 12 0.021153202065962735
done 12 0.021153202065962735
national 12 0.021153202065962735
shall 12 0.021153202065962735
cut 12 0.021153202065962735
evening 12 0.021153202065962735
mentioned 12 0.021153202065962735
already 12 0.021153202065962735
opportunity 12 0.021153202065962735
evil 12 0.021153202065962735
western 11 0.019390435227132508
scarcely 11 0.019390435227132508
wish 11 0.019390435227132508
lives 11 0.019390435227132508
strength 11 0.019390435227132508
merely 11 0.019390435227132508
provision 11 0.019390435227132508
neglected 11 0.019390435227132508
bottom 11 0.019390435227132508
mode 11 0.019390435227132508
hardly 11 0.019390435227132508
buildings 11 0.019390435227132508
necessity 11 0.019390435227132508
capable 11 0.019390435227132508
town 11 0.019390435227132508
increase 11 0.019390435227132508
keep 11 0.019390435227132508
call 11 0.019390435227132508
rank 11 0.019390435227132508
instruction 11 0.019390435227132508
stood 11 0.019390435227132508
past 11 0.019390435227132508
knew 11 0.019390435227132508
wide 11 0.019390435227132508
remarkable 11 0.019390435227132508
top 11 0.019390435227132508
hard 11 0.019390435227132508
thing 11 0.019390435227132508
women 11 0.019390435227132508
forty 11 0.019390435227132508
able 11 0.019390435227132508
dress 11 0.019390435227132508
become 11 0.019390435227132508
length 11 0.019390435227132508
irish 11 0.019390435227132508
eight 11 0.019390435227132508
informed 11 0.019390435227132508
entered 11 0.019390435227132508
come 11 0.019390435227132508
neighbours 11 0.019390435227132508
mass 11 0.019390435227132508
useless 11 0.019390435227132508
lough 11 0.019390435227132508
government 11 0.019390435227132508
tell 11 0.019390435227132508
question 11 0.019390435227132508
willing 11 0.019390435227132508
held 11 0.019390435227132508
rain 11 0.019390435227132508
gone 11 0.019390435227132508
asked 11 0.019390435227132508
rise 11 0.019390435227132508
field 11 0.019390435227132508
cave 11 0.019390435227132508
consider 11 0.019390435227132508
authority 11 0.019390435227132508
lay 11 0.019390435227132508
armidel 11 0.019390435227132508
plenty 11 0.019390435227132508
islanders 11 0.019390435227132508
kenneth 11 0.019390435227132508
desired 10 0.01762766838830228
remember 10 0.01762766838830228
travel 10 0.01762766838830228
edinburgh 10 0.01762766838830228
view 10 0.01762766838830228
summer 10 0.01762766838830228
soldiers 10 0.01762766838830228
employed 10 0.01762766838830228
placed 10 0.01762766838830228
met 10 0.01762766838830228
magnificence 10 0.01762766838830228
wanted 10 0.01762766838830228
security 10 0.01762766838830228
trade 10 0.01762766838830228
sufficiently 10 0.01762766838830228
method 10 0.01762766838830228
expence 10 0.01762766838830228
off 10 0.01762766838830228
hear 10 0.01762766838830228
arts 10 0.01762766838830228
regular 10 0.01762766838830228
principles 10 0.01762766838830228
height 10 0.01762766838830228
truth 10 0.01762766838830228
harvest 10 0.01762766838830228
write 10 0.01762766838830228
accustomed 10 0.01762766838830228
imagination 10 0.01762766838830228
foot 10 0.01762766838830228
frequent 10 0.01762766838830228
northern 10 0.01762766838830228
growth 10 0.01762766838830228
laid 10 0.01762766838830228
dinner 10 0.01762766838830228
behind 10 0.01762766838830228
consequence 10 0.01762766838830228
continue 10 0.01762766838830228
memory 10 0.01762766838830228
partly 10 0.01762766838830228
twelve 10 0.01762766838830228
influence 10 0.01762766838830228
short 10 0.01762766838830228
makes 10 0.01762766838830228
huts 10 0.01762766838830228
sure 10 0.01762766838830228
treated 10 0.01762766838830228
third 10 0.01762766838830228
savage 10 0.01762766838830228
added 10 0.01762766838830228
fortune 10 0.01762766838830228
likely 10 0.01762766838830228
reverence 10 0.01762766838830228
driven 10 0.01762766838830228
publick 10 0.01762766838830228
remote 10 0.01762766838830228
inquire 10 0.01762766838830228
intelligence 10 0.01762766838830228
spread 10 0.01762766838830228
real 10 0.01762766838830228
school 10 0.01762766838830228
child 10 0.01762766838830228
civility 9 0.015864901549472052
description 9 0.015864901549472052
notice 9 0.015864901549472052
ready 9 0.015864901549472052
produced 9 0.015864901549472052
heavy 9 0.015864901549472052
andrews 9 0.015864901549472052
provided 9 0.015864901549472052
appears 9 0.015864901549472052
building 9 0.015864901549472052
shelter 9 0.015864901549472052
solitude 9 0.015864901549472052
fifty 9 0.015864901549472052
love 9 0.015864901549472052
seven 9 0.015864901549472052
traveller 9 0.015864901549472052
loose 9 0.015864901549472052
century 9 0.015864901549472052
scotch 9 0.015864901549472052
show 9 0.015864901549472052
future 9 0.015864901549472052
property 9 0.015864901549472052
improvement 9 0.015864901549472052
immediately 9 0.015864901549472052
proper 9 0.015864901549472052
commodious 9 0.015864901549472052
plentiful 9 0.015864901549472052
means 9 0.015864901549472052
inquired 9 0.015864901549472052
itself 9 0.015864901549472052
hold 9 0.015864901549472052
acquainted 9 0.015864901549472052
light 9 0.015864901549472052
rather 9 0.015864901549472052
beauty 9 0.015864901549472052
according 9 0.015864901549472052
distinction 9 0.015864901549472052
happen 9 0.015864901549472052
worship 9 0.015864901549472052
petty 9 0.015864901549472052
seemed 9 0.015864901549472052
windows 9 0.015864901549472052
worthy 9 0.015864901549472052
open 9 0.015864901549472052
steep 9 0.015864901549472052
totally 9 0.015864901549472052
air 9 0.015864901549472052
fear 9 0.015864901549472052
series 9 0.015864901549472052
eat 9 0.015864901549472052
ness 9 0.015864901549472052
pleasant 9 0.015864901549472052
native 9 0.015864901549472052
waters 9 0.015864901549472052
breadth 9 0.015864901549472052
fish 9 0.015864901549472052
laws 9 0.015864901549472052
children 9 0.015864901549472052
food 9 0.015864901549472052
towards 9 0.015864901549472052
inclined 9 0.015864901549472052
chimney 9 0.015864901549472052
landlord 9 0.015864901549472052
valley 9 0.015864901549472052
gain 9 0.015864901549472052
wild 9 0.015864901549472052
settled 9 0.015864901549472052
require 9 0.015864901549472052
distinct 9 0.015864901549472052
return 9 0.015864901549472052
justice 9 0.015864901549472052
regularly 9 0.015864901549472052
hereditary 9 0.015864901549472052
rum 9 0.015864901549472052
names 9 0.015864901549472052
sword 9 0.015864901549472052
kelp 9 0.015864901549472052
seventy 9 0.015864901549472052
tacksman 9 0.015864901549472052
tacksmen 9 0.015864901549472052
protection 9 0.015864901549472052
grissipol 9 0.015864901549472052
ulva 9 0.015864901549472052
along 8 0.014102134710641822
habitation 8 0.014102134710641822
rocky 8 0.014102134710641822
roads 8 0.014102134710641822
affords 8 0.014102134710641822
taught 8 0.014102134710641822
manner 8 0.014102134710641822
put 8 0.014102134710641822
vanity 8 0.014102134710641822
months 8 0.014102134710641822
evils 8 0.014102134710641822
destroyed 8 0.014102134710641822
centuries 8 0.014102134710641822
tree 8 0.014102134710641822
variety 8 0.014102134710641822
delighted 8 0.014102134710641822
undoubtedly 8 0.014102134710641822
event 8 0.014102134710641822
system 8 0.014102134710641822
exact 8 0.014102134710641822
reception 8 0.014102134710641822
opportunities 8 0.014102134710641822
entertainment 8 0.014102134710641822
conducted 8 0.014102134710641822
discovered 8 0.014102134710641822
justly 8 0.014102134710641822
principal 8 0.014102134710641822
master 8 0.014102134710641822
body 8 0.014102134710641822
expect 8 0.014102134710641822
experience 8 0.014102134710641822
continues 8 0.014102134710641822
south 8 0.014102134710641822
estate 8 0.014102134710641822
owner 8 0.014102134710641822
willingly 8 0.014102134710641822
buy 8 0.014102134710641822
convenient 8 0.014102134710641822
depth 8 0.014102134710641822
story 8 0.014102134710641822
floor 8 0.014102134710641822
glass 8 0.014102134710641822
forgotten 8 0.014102134710641822
proof 8 0.014102134710641822
remaining 8 0.014102134710641822
north 8 0.014102134710641822
preserved 8 0.014102134710641822
augustus 8 0.014102134710641822
peculiar 8 0.014102134710641822
surface 8 0.014102134710641822
false 8 0.014102134710641822
accounts 8 0.014102134710641822
deer 8 0.014102134710641822
sixty 8 0.014102134710641822
thousand 8 0.014102134710641822
sudden 8 0.014102134710641822
rents 8 0.014102134710641822
declared 8 0.014102134710641822
america 8 0.014102134710641822
bring 8 0.014102134710641822
bread 8 0.014102134710641822
war 8 0.014102134710641822
stand 8 0.014102134710641822
courage 8 0.014102134710641822
obliged 8 0.014102134710641822
local 8 0.014102134710641822
necessarily 8 0.014102134710641822
talk 8 0.014102134710641822
killed 8 0.014102134710641822
improved 8 0.014102134710641822
related 8 0.014102134710641822
lies 8 0.014102134710641822
birth 8 0.014102134710641822
oats 8 0.014102134710641822
conveyed 8 0.014102134710641822
proprietor 8 0.014102134710641822
death 8 0.014102134710641822
james 8 0.014102134710641822
evident 8 0.014102134710641822
heir 8 0.014102134710641822
nine 8 0.014102134710641822
prayer 8 0.014102134710641822
son 8 0.014102134710641822
immediate 8 0.014102134710641822
payment 8 0.014102134710641822
soil 8 0.014102134710641822
carry 8 0.014102134710641822
bards 8 0.014102134710641822
course 7 0.012339367871811596
afforded 7 0.012339367871811596
endure 7 0.012339367871811596
london 7 0.012339367871811596
cultivated 7 0.012339367871811596
otherwise 7 0.012339367871811596
drawn 7 0.012339367871811596
somewhat 7 0.012339367871811596
university 7 0.012339367871811596
philosophy 7 0.012339367871811596
professors 7 0.012339367871811596
reformation 7 0.012339367871811596
streets 7 0.012339367871811596
remain 7 0.012339367871811596
plants 7 0.012339367871811596
hitherto 7 0.012339367871811596
universities 7 0.012339367871811596
students 7 0.012339367871811596
study 7 0.012339367871811596
annual 7 0.012339367871811596
title 7 0.012339367871811596
station 7 0.012339367871811596
followers 7 0.012339367871811596
single 7 0.012339367871811596
low 7 0.012339367871811596
custom 7 0.012339367871811596
allowed 7 0.012339367871811596
shillings 7 0.012339367871811596
procured 7 0.012339367871811596
testimony 7 0.012339367871811596
arch 7 0.012339367871811596
tower 7 0.012339367871811596
proportionate 7 0.012339367871811596
commercial 7 0.012339367871811596
englishman 7 0.012339367871811596
smaller 7 0.012339367871811596
novelty 7 0.012339367871811596
early 7 0.012339367871811596
observed 7 0.012339367871811596
regard 7 0.012339367871811596
wherever 7 0.012339367871811596
boethius 7 0.012339367871811596
public 7 0.012339367871811596
credulity 7 0.012339367871811596
nearly 7 0.012339367871811596
reasonable 7 0.012339367871811596
practised 7 0.012339367871811596
invited 7 0.012339367871811596
tract 7 0.012339367871811596
shore 7 0.012339367871811596
usual 7 0.012339367871811596
buller 7 0.012339367871811596
main 7 0.012339367871811596
eggs 7 0.012339367871811596
hither 7 0.012339367871811596
myself 7 0.012339367871811596
lead 7 0.012339367871811596
mean 7 0.012339367871811596
farms 7 0.012339367871811596
measure 7 0.012339367871811596
elgin 7 0.012339367871811596
best 7 0.012339367871811596
traces 7 0.012339367871811596
born 7 0.012339367871811596
travelling 7 0.012339367871811596
thither 7 0.012339367871811596
spent 7 0.012339367871811596
conquest 7 0.012339367871811596
introduced 7 0.012339367871811596
guess 7 0.012339367871811596
tables 7 0.012339367871811596
sons 7 0.012339367871811596
attained 7 0.012339367871811596
liberal 7 0.012339367871811596
condition 7 0.012339367871811596
wonder 7 0.012339367871811596
product 7 0.012339367871811596
guides 7 0.012339367871811596
conduct 7 0.012339367871811596
clear 7 0.012339367871811596
sheltered 7 0.012339367871811596
streams 7 0.012339367871811596
advantage 7 0.012339367871811596
powerful 7 0.012339367871811596
riches 7 0.012339367871811596
meal 7 0.012339367871811596
barley 7 0.012339367871811596
bought 7 0.012339367871811596
provisions 7 0.012339367871811596
comes 7 0.012339367871811596
higher 7 0.012339367871811596
animals 7 0.012339367871811596
tea 7 0.012339367871811596
friends 7 0.012339367871811596
favour 7 0.012339367871811596
wandering 7 0.012339367871811596
meat 7 0.012339367871811596
stop 7 0.012339367871811596
demand 7 0.012339367871811596
subordinate 7 0.012339367871811596
servants 7 0.012339367871811596
contain 7 0.012339367871811596
knowing 7 0.012339367871811596
barren 7 0.012339367871811596
wanting 7 0.012339367871811596
terms 7 0.012339367871811596
making 7 0.012339367871811596
hours 7 0.012339367871811596
penury 7 0.012339367871811596
brogues 7 0.012339367871811596
knows 7 0.012339367871811596
subjects 7 0.012339367871811596
bear 7 0.012339367871811596
climate 7 0.012339367871811596
insular 7 0.012339367871811596
whence 7 0.012339367871811596
residence 7 0.012339367871811596
lie 7 0.012339367871811596
tradition 7 0.012339367871811596
feudal 7 0.012339367871811596
performed 7 0.012339367871811596
returned 7 0.012339367871811596
egg 7 0.012339367871811596
defence 7 0.012339367871811596
learn 7 0.012339367871811596
profit 7 0.012339367871811596
american 7 0.012339367871811596
macsweyn 7 0.012339367871811596
maclonich 7 0.012339367871811596
excited 6 0.010576601032981367
finding 6 0.010576601032981367
help 6 0.010576601032981367
accompanied 6 0.010576601032981367
intended 6 0.010576601032981367
cover 6 0.010576601032981367
chaise 6 0.010576601032981367
towns 6 0.010576601032981367
southern 6 0.010576601032981367
inland 6 0.010576601032981367
hour 6 0.010576601032981367
modern 6 0.010576601032981367
friend 6 0.010576601032981367
visible 6 0.010576601032981367
preserve 6 0.010576601032981367
cathedral 6 0.010576601032981367
spacious 6 0.010576601032981367
anciently 6 0.010576601032981367
resided 6 0.010576601032981367
opinions 6 0.010576601032981367
colleges 6 0.010576601032981367
prosperity 6 0.010576601032981367
containing 6 0.010576601032981367
doctor 6 0.010576601032981367
luxury 6 0.010576601032981367
highest 6 0.010576601032981367
session 6 0.010576601032981367
speech 6 0.010576601032981367
mansion 6 0.010576601032981367
